Record_ID,Month,Installation,Building_Number,Region,Housing_Type,Design_Category_Code,Total_Beds,Occupied_Beds,Vacant_Beds,Net_Use_Percent,Condition_Score,Open_Work_Orders,Priority_Level,Data_Quality_Flag
1443,2025-05-01,Camp Liberty,BLDG-511,OCONUS,PP Senior NCO,72113,150,98,52,65.33,59,19,High,Clean
1444,2025-05-01,Camp Liberty,BLDG-512,CONUS,PP Senior NCO,72113,100,83,17,83.0,89,13,Medium,Clean
1445,2025-05-01,Fort Patriot,BLDG-601,OCONUS,Permanent Party Enlisted,72111,100,84,16,84.0,70,19,Medium,Clean
1446,2025-05-01,Fort Patriot,BLDG-602,CONUS,Training - AIT,72115,250,215,35,86.0,68,18,Medium,Clean
1447,2025-05-01,Fort Patriot,BLDG-603,CONUS,PP Senior NCO,72113,80,63,17,78.75,55,15,Medium,Clean
1448,2025-05-01,Fort Patriot,BLDG-604,OCONUS,PP Senior NCO,72113,180,148,32,82.22,84,1,Medium,Clean
1449,2025-05-01,Fort Patriot,BLDG-605,CONUS,Training - Basic,72112,250,227,23,90.8,90,5,Low,Clean
1450,2025-05-01,Fort Patriot,BLDG-606,CONUS,Transient Training,72116,300,251,49,83.67,73,15,Medium,Clean
1451,2025-05-01,Fort Patriot,BLDG-607,CONUS,Training - AIT,72115,80,59,21,73.75,89,4,Medium,Clean
1452,2025-05-01,Fort Patriot,BLDG-608,CONUS,Permanent Party Enlisted,72111,200,171,29,85.5,92,5,Low,Clean
1453,2025-05-01,Fort Patriot,BLDG-609,CONUS,PP Senior NCO,72113,120,106,14,88.33,87,3,Low,Clean
1454,2025-05-01,Fort Patriot,BLDG-610,CONUS,Permanent Party Enlisted,72111,120,88,32,73.33,59,8,Medium,Clean
1455,2025-05-01,Fort Patriot,BLDG-611,CONUS,Transient Training,72116,150,100,50,66.67,91,12,High,Clean
1456,2025-05-01,Fort Patriot,BLDG-612,CONUS,Training - AIT,72115,80,56,24,70.0,81,8,Medium,Clean
1457,2025-05-01,Fort Eagle,BLDG-701,OCONUS,Transient Training,72116,200,126,74,63.0,68,7,High,Clean
1458,2025-05-01,Fort Eagle,BLDG-702,CONUS,Transient Training,72116,200,158,42,79.0,80,9,Medium,Clean
1459,2025-05-01,Fort Eagle,BLDG-703,CONUS,Training - AIT,72115,180,148,32,82.22,59,18,Medium,Clean
1460,2025-05-01,Fort Eagle,BLDG-704,CONUS,Permanent Party Enlisted,72111,300,258,42,86.0,91,12,Low,Clean
1461,2025-05-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,98,2,98.0,87,11,Low,Clean
1462,2025-05-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,82,38,68.33,59,21,High,Clean
1463,2025-05-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,196,4,98.0,83,14,Low,Clean
1464,2025-05-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,176,4,97.78,96,12,Low,Clean
1465,2025-05-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,77,3,96.25,90,3,Low,Clean
1466,2025-05-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,63,37,63.0,63,15,High,Clean
1467,2025-05-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,71,29,71.0,90,6,Medium,Clean
1468,2025-05-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,154,26,85.56,68,11,Low,Clean
1469,2025-05-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,192,8,96.0,95,0,Low,Clean
1470,2025-05-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,201,99,67.0,58,22,High,Clean
1471,2025-05-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,184,66,73.6,57,18,Medium,Clean
1472,2025-05-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,196,4,98.0,95,14,Low,Clean
1473,2025-05-01,Fort Monroe,BLDG-805,CONUS,Training - Basic,72112,120,95,25,79.17,90,15,Medium,Clean
1474,2025-05-01,Fort Monroe,BLDG-806,CONUS,Transient Training,99999,250,170,80,68.0,62,15,High,Invalid Category Code
1475,2025-05-01,Fort Monroe,BLDG-807,CONUS,Permanent Party Enlisted,72111,120,99,21,82.5,78,17,Medium,Clean
1476,2025-05-01,Fort Monroe,BLDG-808,CONUS,PP Officer,72114,120,72,48,60.0,57,19,High,Clean
1477,2025-05-01,Fort Monroe,BLDG-809,OCONUS,Training - Basic,72112,200,153,47,76.5,57,21,Medium,Clean
1478,2025-05-01,Fort Monroe,BLDG-810,CONUS,Training - Basic,72112,150,134,16,89.33,97,12,Low,Clean
1479,2025-05-01,Fort Monroe,BLDG-811,CONUS,Permanent Party Enlisted,72111,200,153,47,76.5,81,16,Medium,Clean
1480,2025-05-01,Fort Monroe,BLDG-812,OCONUS,PP Officer,72114,120,98,22,81.67,70,6,Medium,Clean
1481,2025-06-01,Fort Adams,BLDG-101,CONUS,Transient Training,72116,100,116,-16,116.0,72,14,Medium,Invalid Occupancy
1482,2025-06-01,Fort Adams,BLDG-102,CONUS,Training - AIT,72115,150,117,33,78.0,61,12,Medium,Clean
1483,2025-06-01,Fort Adams,BLDG-103,CONUS,Transient Training,72116,100,69,31,69.0,57,10,High,Clean
1484,2025-06-01,Fort Adams,BLDG-104,CONUS,Permanent Party Enlisted,72111,100,98,2,98.0,87,4,Low,Clean
1485,2025-06-01,Fort Adams,BLDG-105,CONUS,PP Officer,72114,80,68,12,85.0,96,13,Low,Clean
1486,2025-06-01,Fort Adams,BLDG-106,CONUS,Transient Training,72116,250,237,13,94.8,92,12,Low,Clean
1487,2025-06-01,Fort Adams,BLDG-107,CONUS,Training - Basic,72112,80,78,2,97.5,65,13,Low,Clean
1488,2025-06-01,Fort Adams,BLDG-108,CONUS,Transient Training,72116,250,161,89,64.4,64,19,High,Clean
1489,2025-06-01,Fort Adams,BLDG-109,CONUS,Training - AIT,72115,200,196,4,98.0,79,10,Low,Clean
1490,2025-06-01,Fort Adams,BLDG-110,OCONUS,Permanent Party Enlisted,72111,200,154,46,77.0,93,14,Medium,Clean
1491,2025-06-01,Fort Adams,BLDG-111,CONUS,Training - Basic,72112,80,78,2,97.5,89,2,Low,Clean
1492,2025-06-01,Fort Adams,BLDG-112,CONUS,Permanent Party Enlisted,72111,250,218,32,87.2,73,6,Low,Clean
1493,2025-06-01,Fort Mason,BLDG-201,CONUS,Transient Training,72116,200,135,65,67.5,59,11,High,Clean
1494,2025-06-01,Fort Mason,BLDG-202,CONUS,Permanent Party Enlisted,72111,150,100,50,66.67,60,12,High,Clean
1495,2025-06-01,Fort Mason,BLDG-203,CONUS,Training - AIT,72115,100,87,13,87.0,84,14,Low,Clean
1496,2025-06-01,Fort Mason,BLDG-204,CONUS,Transient Training,72116,200,169,31,84.5,77,15,Medium,Clean
1497,2025-06-01,Fort Mason,BLDG-205,CONUS,Training - AIT,72115,180,176,4,97.78,98,5,Low,Clean
1498,2025-06-01,Fort Mason,BLDG-206,CONUS,Transient Training,72116,100,76,24,76.0,65,17,Medium,Clean
1499,2025-06-01,Fort Mason,BLDG-207,CONUS,PP Officer,72114,150,147,3,98.0,79,16,Medium,Clean
1500,2025-06-01,Fort Mason,BLDG-208,CONUS,Training - Basic,72112,150,141,9,94.0,58,22,Medium,Clean
1501,2025-06-01,Fort Mason,BLDG-209,OCONUS,Training - AIT,72115,80,78,2,97.5,80,2,Low,Clean
1502,2025-06-01,Fort Mason,BLDG-210,CONUS,Training - Basic,72112,100,98,2,98.0,91,9,Low,Clean
1503,2025-06-01,Fort Mason,BLDG-211,CONUS,Transient Training,72116,200,173,27,86.5,86,7,Low,Clean
1504,2025-06-01,Fort Mason,BLDG-212,CONUS,PP Senior NCO,72113,300,211,89,70.33,63,17,Medium,Clean
1505,2025-06-01,Camp Harbor,BLDG-301,CONUS,Training - AIT,72115,180,176,4,97.78,82,3,Low,Clean
1506,2025-06-01,Camp Harbor,BLDG-302,CONUS,PP Officer,72114,250,192,58,76.8,63,12,Medium,Clean
1507,2025-06-01,Camp Harbor,BLDG-303,CONUS,PP Officer,72114,300,187,113,62.33,58,18,High,Clean
1508,2025-06-01,Camp Harbor,BLDG-304,CONUS,Permanent Party Enlisted,72111,120,106,14,88.33,98,3,Low,Clean
1509,2025-06-01,Camp Harbor,BLDG-305,CONUS,PP Senior NCO,72113,100,82,18,82.0,93,9,Medium,Clean
1510,2025-06-01,Camp Harbor,BLDG-306,OCONUS,PP Senior NCO,72113,180,127,53,70.56,55,12,Medium,Clean
1511,2025-06-01,Camp Harbor,BLDG-307,CONUS,Transient Training,72116,100,79,21,79.0,89,8,Medium,Clean
1512,2025-06-01,Camp Harbor,BLDG-308,CONUS,Training - Basic,72112,200,192,8,96.0,82,5,Low,Clean
1513,2025-06-01,Camp Harbor,BLDG-309,CONUS,Training - AIT,72115,300,274,26,91.33,71,9,Low,Clean
1514,2025-06-01,Camp Harbor,BLDG-310,CONUS,PP Officer,72114,120,118,2,98.33,61,11,Low,Clean
1515,2025-06-01,Camp Harbor,BLDG-311,OCONUS,Transient Training,72116,180,141,39,78.33,87,10,Medium,Clean
1516,2025-06-01,Camp Harbor,BLDG-312,CONUS,PP Officer,72114,150,100,50,66.67,65,19,High,Clean
1517,2025-06-01,Fort Sentinel,BLDG-401,CONUS,PP Officer,72114,80,78,2,97.5,86,8,Low,Clean
1518,2025-06-01,Fort Sentinel,BLDG-402,OCONUS,Permanent Party Enlisted,72111,100,82,18,82.0,74,10,Medium,Clean
1519,2025-06-01,Fort Sentinel,BLDG-403,CONUS,Training - AIT,72115,80,77,3,96.25,91,15,Low,Clean
1520,2025-06-01,Fort Sentinel,BLDG-404,CONUS,Permanent Party Enlisted,72111,100,81,19,81.0,59,12,Medium,Clean
1521,2025-06-01,Fort Sentinel,BLDG-405,CONUS,PP Officer,72114,120,118,2,98.33,85,16,Medium,Clean
1522,2025-06-01,Fort Sentinel,BLDG-406,CONUS,PP Officer,72114,120,113,7,94.17,93,4,Low,Clean
1523,2025-06-01,Fort Sentinel,BLDG-407,OCONUS,PP Senior NCO,72113,150,116,34,77.33,67,10,Medium,Clean
1524,2025-06-01,Fort Sentinel,BLDG-408,CONUS,Transient Training,72116,180,173,7,96.11,97,5,Low,Clean
1525,2025-06-01,Fort Sentinel,BLDG-409,CONUS,Transient Training,99999,200,129,71,64.5,88,14,High,Invalid Category Code
1526,2025-06-01,Fort Sentinel,BLDG-410,CONUS,PP Senior NCO,72113,100,74,26,74.0,59,22,Medium,Clean
1527,2025-06-01,Fort Sentinel,BLDG-411,CONUS,Training - Basic,72112,80,67,13,83.75,69,15,Medium,Clean
1528,2025-06-01,Fort Sentinel,BLDG-412,CONUS,PP Officer,72114,150,147,3,98.0,95,9,Low,Clean
1529,2025-06-01,Camp Liberty,BLDG-501,CONUS,Permanent Party Enlisted,72111,150,112,38,74.67,57,33,High,Clean
1530,2025-06-01,Camp Liberty,BLDG-502,CONUS,Training - Basic,72112,100,85,15,85.0,72,14,Low,Clean
1531,2025-06-01,Camp Liberty,BLDG-503,CONUS,Transient Training,72116,300,276,24,92.0,63,11,Low,Clean
1532,2025-06-01,Camp Liberty,BLDG-504,CONUS,Transient Training,72116,300,225,75,75.0,85,3,Medium,Clean
1533,2025-06-01,Camp Liberty,BLDG-505,CONUS,PP Senior NCO,72113,150,145,5,96.67,97,10,Low,Clean
1534,2025-06-01,Camp Liberty,BLDG-506,CONUS,PP Senior NCO,72113,200,185,15,92.5,84,3,Low,Clean
1535,2025-06-01,Camp Liberty,BLDG-507,CONUS,Transient Training,72116,80,78,2,97.5,96,13,Low,Clean
1536,2025-06-01,Camp Liberty,BLDG-508,CONUS,Permanent Party Enlisted,72111,80,64,16,80.0,76,12,Medium,Clean
1537,2025-06-01,Camp Liberty,BLDG-509,CONUS,Permanent Party Enlisted,72111,150,141,9,94.0,89,11,Low,Clean
1538,2025-06-01,Camp Liberty,BLDG-510,CONUS,PP Senior NCO,72113,120,103,17,85.83,72,8,Low,Clean
1539,2025-06-01,Camp Liberty,,OCONUS,PP Senior NCO,72113,150,106,44,70.67,59,10,Medium,Missing Building
1540,2025-06-01,Camp Liberty,BLDG-512,CONUS,PP Senior NCO,72113,100,94,6,94.0,89,11,Low,Clean
1541,2025-06-01,Fort Patriot,BLDG-601,OCONUS,Permanent Party Enlisted,72111,100,77,23,77.0,70,15,Medium,Clean
1542,2025-06-01,Fort Patriot,BLDG-602,CONUS,Training - AIT,72115,250,174,76,69.6,68,18,High,Clean
1543,2025-06-01,Fort Patriot,BLDG-603,CONUS,PP Senior NCO,72113,80,53,27,66.25,55,18,High,Clean
1544,2025-06-01,Fort Patriot,BLDG-604,OCONUS,PP Senior NCO,72113,180,173,7,96.11,84,6,Low,Clean
1545,2025-06-01,Fort Patriot,BLDG-605,CONUS,Training - Basic,72112,250,245,5,98.0,90,9,Low,Clean
1546,2025-06-01,Fort Patriot,BLDG-606,CONUS,Transient Training,72116,300,239,61,79.67,73,16,Medium,Clean
1547,2025-06-01,Fort Patriot,BLDG-607,CONUS,Training - AIT,72115,80,66,14,82.5,89,12,Medium,Clean
1548,2025-06-01,Fort Patriot,BLDG-608,CONUS,Permanent Party Enlisted,72111,200,179,21,89.5,92,13,Low,Clean
1549,2025-06-01,Fort Patriot,BLDG-609,CONUS,PP Senior NCO,72113,120,101,19,84.17,87,7,Medium,Clean
1550,2025-06-01,Fort Patriot,BLDG-610,CONUS,Permanent Party Enlisted,72111,120,91,29,75.83,59,16,Medium,Clean
1551,2025-06-01,Fort Patriot,BLDG-611,CONUS,Transient Training,72116,150,115,35,76.67,91,7,Medium,Clean
1552,2025-06-01,Fort Patriot,BLDG-612,CONUS,Training - AIT,72115,80,78,2,97.5,81,10,Low,Clean
1553,2025-06-01,Fort Eagle,BLDG-701,OCONUS,Transient Training,72116,200,137,63,68.5,68,18,High,Clean
1554,2025-06-01,Fort Eagle,BLDG-702,CONUS,Transient Training,72116,200,129,71,64.5,80,0,High,Clean
1555,2025-06-01,Fort Eagle,BLDG-703,CONUS,Training - AIT,72115,180,145,35,80.56,59,17,Medium,Clean
1556,2025-06-01,Fort Eagle,BLDG-704,CONUS,Permanent Party Enlisted,72111,300,272,28,90.67,91,4,Low,Clean
1557,2025-06-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,85,15,85.0,87,2,Low,Clean
1558,2025-06-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,99,21,82.5,59,8,Medium,Clean
1559,2025-06-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,182,18,91.0,83,12,Low,Clean
1560,2025-06-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,132,48,73.33,96,4,Medium,Clean
1561,2025-06-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,77,3,96.25,90,16,Medium,Clean
1562,2025-06-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,67,33,67.0,63,17,High,Clean
1563,2025-06-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,84,16,84.0,90,2,Medium,Clean
1564,2025-06-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,176,4,97.78,68,17,Medium,Clean
1565,2025-06-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,165,35,82.5,95,8,Medium,Clean
1566,2025-06-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,259,41,86.33,58,17,Medium,Clean
1567,2025-06-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,235,15,94.0,57,20,Medium,Clean
1568,2025-06-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,121,79,60.5,95,6,High,Clean
1569,2025-06-01,Fort Monroe,BLDG-805,CONUS,Training - Basic,72112,120,106,14,88.33,90,7,Low,Clean
1570,2025-06-01,Fort Monroe,BLDG-806,CONUS,Transient Training,72116,250,185,65,74.0,62,12,Medium,Clean
1571,2025-06-01,Fort Monroe,BLDG-807,CONUS,Permanent Party Enlisted,72111,120,85,35,70.83,78,18,Medium,Clean
1572,2025-06-01,Fort Monroe,BLDG-808,CONUS,PP Officer,72114,120,93,27,77.5,57,13,Medium,Clean
1573,2025-06-01,Fort Monroe,BLDG-809,OCONUS,Training - Basic,72112,200,173,27,86.5,57,20,Medium,Clean
1574,2025-06-01,Fort Monroe,BLDG-810,CONUS,Training - Basic,72112,150,147,3,98.0,97,1,Low,Clean
1575,2025-06-01,Fort Monroe,BLDG-811,CONUS,Permanent Party Enlisted,72111,200,183,17,91.5,81,8,Low,Clean
1576,2025-06-01,Fort Monroe,BLDG-812,OCONUS,PP Officer,72114,120,107,13,89.17,70,13,Low,Clean
1577,2025-07-01,Fort Adams,BLDG-101,CONUS,Transient Training,72116,100,56,44,56.0,72,13,High,Clean
1578,2025-07-01,Fort Adams,BLDG-102,CONUS,Training - AIT,72115,150,95,55,63.33,61,15,High,Clean
1579,2025-07-01,Fort Adams,BLDG-103,CONUS,Transient Training,72116,100,71,29,71.0,57,15,Medium,Clean
1580,2025-07-01,Fort Adams,BLDG-104,CONUS,Permanent Party Enlisted,72111,100,72,28,72.0,87,4,Medium,Clean
1581,2025-07-01,Fort Adams,BLDG-105,CONUS,PP Officer,72114,80,66,14,82.5,96,6,Medium,Clean
1582,2025-07-01,Fort Adams,BLDG-106,CONUS,Transient Training,72116,250,245,5,98.0,92,12,Low,Clean
1583,2025-07-01,Fort Adams,BLDG-107,CONUS,Training - Basic,72112,80,63,17,78.75,65,21,Medium,Clean
1584,2025-07-01,Fort Adams,BLDG-108,CONUS,Transient Training,72116,250,153,97,61.2,64,18,High,Clean
1585,2025-07-01,Fort Adams,BLDG-109,CONUS,Training - AIT,72115,200,177,23,88.5,79,12,Low,Clean
1586,2025-07-01,Fort Adams,BLDG-110,OCONUS,Permanent Party Enlisted,72111,200,192,8,96.0,93,4,Low,Clean
1587,2025-07-01,Fort Adams,BLDG-111,CONUS,Training - Basic,72112,80,78,2,97.5,89,9,Low,Clean
1588,2025-07-01,Fort Adams,BLDG-112,CONUS,Permanent Party Enlisted,72111,250,245,5,98.0,73,11,Low,Clean
1589,2025-07-01,Fort Mason,BLDG-201,CONUS,Transient Training,72116,200,170,30,85.0,59,19,Medium,Clean
1590,2025-07-01,Fort Mason,BLDG-202,CONUS,Permanent Party Enlisted,72111,150,92,58,61.33,60,23,High,Clean
1591,2025-07-01,Fort Mason,BLDG-203,CONUS,Training - AIT,72115,100,82,18,82.0,84,0,Medium,Clean
1592,2025-07-01,Fort Mason,BLDG-204,CONUS,Transient Training,72116,200,180,20,90.0,77,17,Medium,Clean
1593,2025-07-01,Fort Mason,BLDG-205,CONUS,Training - AIT,72115,180,176,4,97.78,98,5,Low,Clean
1594,2025-07-01,Fort Mason,BLDG-206,CONUS,Transient Training,72116,100,91,9,91.0,65,18,Medium,Clean
1595,2025-07-01,Fort Mason,BLDG-207,CONUS,PP Officer,72114,150,114,36,76.0,79,15,Medium,Clean
1596,2025-07-01,Fort Mason,BLDG-208,CONUS,Training - Basic,72112,150,101,49,67.33,58,14,High,Clean
1597,2025-07-01,Fort Mason,BLDG-209,OCONUS,Training - AIT,72115,80,64,16,80.0,80,0,Medium,Clean
1598,2025-07-01,Fort Mason,BLDG-210,CONUS,Training - Basic,72112,100,85,15,85.0,91,14,Low,Clean
1599,2025-07-01,Fort Mason,BLDG-211,CONUS,Transient Training,72116,200,150,50,75.0,86,7,Medium,Clean
1600,2025-07-01,Fort Mason,BLDG-212,CONUS,PP Senior NCO,72113,300,189,111,63.0,63,20,High,Clean
1601,2025-07-01,Camp Harbor,BLDG-301,CONUS,Training - AIT,72115,180,166,14,92.22,82,13,Low,Clean
1602,2025-07-01,Camp Harbor,BLDG-302,CONUS,PP Officer,72114,250,184,66,73.6,63,9,Medium,Clean
1603,2025-07-01,Camp Harbor,BLDG-303,CONUS,PP Officer,72114,300,187,113,62.33,58,21,High,Clean
1604,2025-07-01,Camp Harbor,BLDG-304,CONUS,Permanent Party Enlisted,72111,120,110,10,91.67,98,10,Low,Clean
1605,2025-07-01,Camp Harbor,BLDG-305,CONUS,PP Senior NCO,72113,100,58,42,58.0,93,13,High,Inconsistent Installation Name
1606,2025-07-01,Camp Harbor,BLDG-306,OCONUS,PP Senior NCO,72113,180,118,62,65.56,55,28,High,Clean
1607,2025-07-01,Camp Harbor,BLDG-307,CONUS,Transient Training,72116,100,82,18,82.0,89,9,Medium,Clean
1608,2025-07-01,Camp Harbor,BLDG-308,CONUS,Training - Basic,72112,200,196,4,98.0,82,6,Low,Clean
1609,2025-07-01,Camp Harbor,BLDG-309,CONUS,Training - AIT,72115,300,286,14,95.33,71,10,Low,Clean
1610,2025-07-01,Camp Harbor,BLDG-310,CONUS,PP Officer,72114,120,104,16,86.67,61,20,Medium,Clean
1611,2025-07-01,Camp Harbor,BLDG-311,OCONUS,Transient Training,72116,180,165,15,91.67,87,6,Low,Clean
1612,2025-07-01,Camp Harbor,BLDG-312,CONUS,PP Officer,72114,150,110,40,73.33,65,16,Medium,Clean
1613,2025-07-01,Fort Sentinel,BLDG-401,CONUS,PP Officer,72114,80,53,27,66.25,86,7,High,Clean
1614,2025-07-01,Fort Sentinel,BLDG-402,OCONUS,Permanent Party Enlisted,72111,100,89,11,89.0,74,6,Low,Clean
1615,2025-07-01,Fort Sentinel,BLDG-403,CONUS,Training - AIT,72115,80,78,2,97.5,91,5,Low,Clean
1616,2025-07-01,Fort Sentinel,BLDG-404,CONUS,Permanent Party Enlisted,72111,100,76,24,76.0,59,11,Medium,Clean
1617,2025-07-01,Fort Sentinel,BLDG-405,CONUS,PP Officer,72114,120,108,12,90.0,85,12,Low,Clean
1618,2025-07-01,Fort Sentinel,BLDG-406,CONUS,PP Officer,72114,120,118,2,98.33,93,15,Low,Clean
1619,2025-07-01,Fort Sentinel,BLDG-407,OCONUS,PP Senior NCO,72113,150,134,16,89.33,67,15,Low,Clean
1620,2025-07-01,Fort Sentinel,BLDG-408,CONUS,Transient Training,72116,180,143,37,79.44,97,13,Medium,Clean
1621,2025-07-01,Fort Sentinel,BLDG-409,CONUS,Transient Training,72116,200,148,52,74.0,88,7,Medium,Clean
1622,2025-07-01,Fort Sentinel,BLDG-410,CONUS,PP Senior NCO,72113,100,80,20,80.0,59,18,Medium,Clean
1623,2025-07-01,Fort Sentinel,BLDG-411,CONUS,Training - Basic,72112,80,78,2,97.5,69,14,Low,Clean
1624,2025-07-01,Fort Sentinel,BLDG-412,CONUS,PP Officer,72114,150,110,40,73.33,95,6,Medium,Clean
1625,2025-07-01,Camp Liberty,BLDG-501,CONUS,Permanent Party Enlisted,72111,150,110,40,73.33,57,15,Medium,Clean
1626,2025-07-01,Camp Liberty,BLDG-502,CONUS,Training - Basic,72112,100,98,2,98.0,72,12,Low,Clean
1627,2025-07-01,Camp Liberty,BLDG-503,CONUS,Transient Training,72116,300,180,120,60.0,63,18,High,Clean
1628,2025-07-01,Camp Liberty,BLDG-504,CONUS,Transient Training,72116,300,222,78,74.0,85,18,Medium,Clean
1629,2025-07-01,Camp Liberty,BLDG-505,CONUS,PP Senior NCO,72113,150,141,9,94.0,97,0,Low,Clean
1630,2025-07-01,Camp Liberty,BLDG-506,CONUS,PP Senior NCO,72113,200,192,8,96.0,84,22,Medium,Clean
1631,2025-07-01,Camp Liberty,BLDG-507,CONUS,Transient Training,72116,80,57,23,71.25,96,12,Medium,Clean
1632,2025-07-01,Camp Liberty,BLDG-508,CONUS,Permanent Party Enlisted,72111,80,69,11,86.25,76,13,Low,Clean
1633,2025-07-01,Camp Liberty,BLDG-509,CONUS,Permanent Party Enlisted,72111,150,136,14,90.67,89,11,Low,Clean
1634,2025-07-01,Camp Liberty,BLDG-510,CONUS,PP Senior NCO,72113,120,86,34,71.67,72,20,Medium,Clean
1635,2025-07-01,Camp Liberty,BLDG-511,OCONUS,PP Senior NCO,72113,150,89,61,59.33,59,26,High,Clean
1636,2025-07-01,Camp Liberty,BLDG-512,CONUS,PP Senior NCO,72113,100,98,2,98.0,89,3,Low,Clean
1637,2025-07-01,Fort Patriot,BLDG-601,OCONUS,Permanent Party Enlisted,72111,100,78,22,78.0,70,21,Medium,Clean
1638,2025-07-01,Fort Patriot,BLDG-602,CONUS,Training - AIT,72115,250,200,50,80.0,68,13,Medium,Clean
1639,2025-07-01,Fort Patriot,BLDG-603,CONUS,PP Senior NCO,72113,80,53,27,66.25,55,23,High,Clean
1640,2025-07-01,Fort Patriot,BLDG-604,OCONUS,PP Senior NCO,72113,180,142,38,78.89,84,10,Medium,Clean
1641,2025-07-01,Fort Patriot,BLDG-605,CONUS,Training - Basic,72112,250,245,5,98.0,90,7,Low,Clean
1642,2025-07-01,Fort Patriot,BLDG-606,CONUS,Transient Training,72116,300,213,87,71.0,73,6,Medium,Clean
1643,2025-07-01,Fort Patriot,BLDG-607,CONUS,Training - AIT,72115,80,64,16,80.0,89,3,Medium,Clean
1644,2025-07-01,Fort Patriot,BLDG-608,CONUS,Permanent Party Enlisted,72111,200,144,56,72.0,92,4,Medium,Clean
1645,2025-07-01,Fort Patriot,BLDG-609,CONUS,PP Senior NCO,72113,120,107,13,89.17,87,10,Low,Clean
1646,2025-07-01,Fort Patriot,BLDG-610,CONUS,Permanent Party Enlisted,72111,120,77,43,64.17,59,11,High,Clean
1647,2025-07-01,Fort Patriot,BLDG-611,CONUS,Transient Training,72116,150,118,32,78.67,91,1,Medium,Clean
1648,2025-07-01,Fort Patriot,BLDG-612,CONUS,Training - AIT,72115,80,63,17,78.75,81,14,Medium,Clean
1649,2025-07-01,Fort Eagle,BLDG-701,OCONUS,Transient Training,72116,200,126,74,63.0,68,14,High,Clean
1650,2025-07-01,Fort Eagle,BLDG-702,CONUS,Transient Training,72116,200,154,46,77.0,80,23,Medium,Clean
1651,2025-07-01,Fort Eagle,BLDG-703,CONUS,Training - AIT,72115,180,113,67,62.78,59,17,High,Clean
1652,2025-07-01,Fort Eagle,BLDG-704,CONUS,Permanent Party Enlisted,72111,300,255,45,85.0,91,4,Low,Clean
1653,2025-07-01,Fort Eagle,BLDG-705,CONUS,Permanent Party Enlisted,72111,100,90,10,90.0,87,10,Low,Clean
1654,2025-07-01,Fort Eagle,BLDG-706,OCONUS,Training - Basic,72112,120,84,36,70.0,59,18,Medium,Clean
1655,2025-07-01,Fort Eagle,BLDG-707,CONUS,Training - AIT,72115,200,193,7,96.5,83,17,Medium,Clean
1656,2025-07-01,Fort Eagle,BLDG-708,CONUS,PP Officer,72114,180,153,27,85.0,96,14,Low,Clean
1657,2025-07-01,Fort Eagle,BLDG-709,CONUS,PP Officer,72114,80,69,11,86.25,90,0,Low,Clean
1658,2025-07-01,Fort Eagle,BLDG-710,OCONUS,Training - Basic,72112,100,88,12,88.0,63,15,Low,Clean
1659,2025-07-01,Fort Eagle,BLDG-711,OCONUS,Training - Basic,72112,100,87,13,87.0,90,13,Low,Clean
1660,2025-07-01,Fort Eagle,BLDG-712,CONUS,Training - AIT,72115,180,145,35,80.56,68,19,Medium,Clean
1661,2025-07-01,Fort Monroe,BLDG-801,CONUS,Transient Training,72116,200,179,21,89.5,95,11,Low,Clean
1662,2025-07-01,Fort Monroe,BLDG-802,CONUS,Training - Basic,72112,300,260,40,86.67,58,19,Medium,Clean
1663,2025-07-01,Fort Monroe,BLDG-803,OCONUS,Permanent Party Enlisted,72111,250,153,97,61.2,57,21,High,Clean
1664,2025-07-01,Fort Monroe,BLDG-804,CONUS,Permanent Party Enlisted,72111,200,181,19,90.5,95,17,Medium,Clean
